ticker,zacks_x_ind_desc,comp_name,comp_name_2,country_code,market_val,pe_ratio_12m,price_per_sales,price_book,div_yield,cons_recom_curr,held_by_insiders_pct,held_by_institutions_pct,link,sector
BFRI,Medical - Biomedical and Genetics,biofrontera,Biofrontera,United States,26.97,0,0.97,1.05,0,1,0,6.84,<a href='https://www.macrotrends.net/stocks/charts/BFRI/biofrontera/stock-price-history'>Biofrontera (BFRI)</a>,Medical
PPBT,Medical - Biomedical and Genetics,purple-biotech,Purple Biotech,Israel,26.2,0,0,0.5,0,1,2.98,0.63,<a href='https://www.macrotrends.net/stocks/charts/PPBT/purple-biotech/stock-price-history'>Purple Biotech (PPBT)</a>,Medical
CYCN,Medical - Biomedical and Genetics,cyclerion-therapeutics,Cyclerion Therapeutics,United States,25.88,0,13.63,1.56,0,1,13.2,58.5,<a href='https://www.macrotrends.net/stocks/charts/CYCN/cyclerion-therapeutics/stock-price-history'>Cyclerion Therapeutics (CYCN)</a>,Medical
CMMB,Medical - Biomedical and Genetics,chemomab-therapeutics,Chemomab Therapeutics,Israel,25.82,0,0,0.57,0,1,11.91,34.8,<a href='https://www.macrotrends.net/stocks/charts/CMMB/chemomab-therapeutics/stock-price-history'>Chemomab Therapeutics (CMMB)</a>,Medical
QNCX,Medical - Biomedical and Genetics,quince-therapeutics,Quince Therapeutics,United States,25.31,0,0,0.24,0,3,27.9,25.79,<a href='https://www.macrotrends.net/stocks/charts/QNCX/quince-therapeutics/stock-price-history'>Quince Therapeutics (QNCX)</a>,Medical
APTX,Medical - Biomedical and Genetics,aptinyx,Aptinyx,United States,24.58,0,0,0.5,0,1.67,9.88,45.93,<a href='https://www.macrotrends.net/stocks/charts/APTX/aptinyx/stock-price-history'>Aptinyx (APTX)</a>,Medical
APRE,Medical - Biomedical and Genetics,aprea-therapeutics,Aprea Therapeutics,United States,24.26,0,0,0.9,0,1,28.6,7.66,<a href='https://www.macrotrends.net/stocks/charts/APRE/aprea-therapeutics/stock-price-history'>Aprea Therapeutics (APRE)</a>,Medical
ZIVO,Medical - Biomedical and Genetics,zivo-bioscience,ZIVO Bioscience,United States,23.77,0,0,15.6,0,0,17.1,5.05,<a href='https://www.macrotrends.net/stocks/charts/ZIVO/zivo-bioscience/stock-price-history'>ZIVO Bioscience (ZIVO)</a>,Medical
LSTA,Medical - Biomedical and Genetics,lisata-therapeutics,Lisata Therapeutics,United States,23.58,0,0,0.33,0,1,2.2,6,<a href='https://www.macrotrends.net/stocks/charts/LSTA/lisata-therapeutics/stock-price-history'>Lisata Therapeutics (LSTA)</a>,Medical
NLTX,Medical - Biomedical and Genetics,neoleukin-therapeutics,Neoleukin Therapeutics,United States,23.51,0,0,0.22,0,3.17,13.76,43.97,<a href='https://www.macrotrends.net/stocks/charts/NLTX/neoleukin-therapeutics/stock-price-history'>Neoleukin Therapeutics (NLTX)</a>,Medical
BLPH,Medical - Biomedical and Genetics,bellerophon-therapeutics,Bellerophon Therapeutics,United States,23,0,0,3.1,0,1,24.7,11.36,<a href='https://www.macrotrends.net/stocks/charts/BLPH/bellerophon-therapeutics/stock-price-history'>Bellerophon Therapeutics (BLPH)</a>,Medical
VINC,Medical - Biomedical and Genetics,vincerx-pharma,Vincerx Pharma,United States,22.25,0,0,0.37,0,1,23.6,68.55,<a href='https://www.macrotrends.net/stocks/charts/VINC/vincerx-pharma/stock-price-history'>Vincerx Pharma (VINC)</a>,Medical
SQZ,Medical - Biomedical and Genetics,sqz-biotechnologies,SQZ Biotechnologies,United States,21.7,0,0.99,0.31,0,2,18.7,49.84,<a href='https://www.macrotrends.net/stocks/charts/SQZ/sqz-biotechnologies/stock-price-history'>SQZ Biotechnologies (SQZ)</a>,Medical
FBRX,Medical - Biomedical and Genetics,forte-biosciences,Forte Biosciences,United States,20.34,0,0,0.47,0,3,10.53,45.74,<a href='https://www.macrotrends.net/stocks/charts/FBRX/forte-biosciences/stock-price-history'>Forte Biosciences (FBRX)</a>,Medical
SNGX,Medical - Biomedical and Genetics,soligenix,Soligenix,United States,19.93,0,22.32,19.21,0,0,3.5,7.17,<a href='https://www.macrotrends.net/stocks/charts/SNGX/soligenix/stock-price-history'>Soligenix (SNGX)</a>,Medical
CBIO,Medical - Biomedical and Genetics,catalyst-biosciences,Catalyst Biosciences,United States,19.83,0,2.97,0.67,0,2,2.92,35.98,<a href='https://www.macrotrends.net/stocks/charts/CBIO/catalyst-biosciences/stock-price-history'>Catalyst Biosciences (CBIO)</a>,Medical
ALIM,Medical - Biomedical and Genetics,alimera-sciences,Alimera Sciences,United States,19.73,0,0.36,0,0,2,12.9,24.58,<a href='https://www.macrotrends.net/stocks/charts/ALIM/alimera-sciences/stock-price-history'>Alimera Sciences (ALIM)</a>,Medical
CDAK,Medical - Biomedical and Genetics,codiak-biosciences,Codiak BioSciences,United States,19.52,0,0.57,0.5,0,1.67,8.2,71.3,<a href='https://www.macrotrends.net/stocks/charts/CDAK/codiak-biosciences/stock-price-history'>Codiak BioSciences (CDAK)</a>,Medical
AMTI,Medical - Biomedical and Genetics,applied-molecular-transport,Applied Molecular Transport,United States,19.51,0,0,0.25,0,2.8,25.4,59.47,<a href='https://www.macrotrends.net/stocks/charts/AMTI/applied-molecular-transport/stock-price-history'>Applied Molecular Transport (AMTI)</a>,Medical
ACOR,Medical - Biomedical and Genetics,acorda-therapeutics,Acorda Therapeutics,United States,19.42,0,0.16,0.26,0,0,2.1,25.86,<a href='https://www.macrotrends.net/stocks/charts/ACOR/acorda-therapeutics/stock-price-history'>Acorda Therapeutics (ACOR)</a>,Medical
MTCR,Medical - Biomedical and Genetics,metacrine,Metacrine,United States,19.07,0,0,0.51,0,3,11.4,34.28,<a href='https://www.macrotrends.net/stocks/charts/MTCR/metacrine/stock-price-history'>Metacrine (MTCR)</a>,Medical
BIOR,Medical - Biomedical and Genetics,biora-therapeutics,Biora Therapeutics,United States,18.84,0,25.94,0,0,1,31.24,54.13,<a href='https://www.macrotrends.net/stocks/charts/BIOR/biora-therapeutics/stock-price-history'>Biora Therapeutics (BIOR)</a>,Medical
ELEV,Medical - Biomedical and Genetics,elevation-oncology,Elevation Oncology,United States,18.58,0,0,0.28,0,2.5,17,68.01,<a href='https://www.macrotrends.net/stocks/charts/ELEV/elevation-oncology/stock-price-history'>Elevation Oncology (ELEV)</a>,Medical
GOVX,Medical - Biomedical and Genetics,geovax-labs,GeoVax Labs,United States,18.43,0,51.64,0.55,0,1,5.3,11.82,<a href='https://www.macrotrends.net/stocks/charts/GOVX/geovax-labs/stock-price-history'>GeoVax Labs (GOVX)</a>,Medical
HGEN,Medical - Biomedical and Genetics,humanigen,Humanigen,United States,17.88,0,5.37,0,0,3,21.7,6.93,<a href='https://www.macrotrends.net/stocks/charts/HGEN/humanigen/stock-price-history'>Humanigen (HGEN)</a>,Medical
COCP,Medical - Biomedical and Genetics,cocrystal-pharma,Cocrystal Pharma,United States,17.82,0,0,0.41,0,1,5.5,0,<a href='https://www.macrotrends.net/stocks/charts/COCP/cocrystal-pharma/stock-price-history'>Cocrystal Pharma (COCP)</a>,Medical
AEZS,Medical - Biomedical and Genetics,aeterna-zentaris,AEterna Zentaris,Canada,17.58,0,4.78,0.36,0,1,0.1,0.6,<a href='https://www.macrotrends.net/stocks/charts/AEZS/aeterna-zentaris/stock-price-history'>AEterna Zentaris (AEZS)</a>,Medical
KTTA,Medical - Biomedical and Genetics,pasithea-therapeutics,Pasithea Therapeutics,United States,17.55,0,67.16,0.34,0,0,6.5,13.95,<a href='https://www.macrotrends.net/stocks/charts/KTTA/pasithea-therapeutics/stock-price-history'>Pasithea Therapeutics (KTTA)</a>,Medical
EFTR,Medical - Biomedical and Genetics,effector-therapeutics,EFFECTOR Therapeutics,United States,16.75,3.63,0,1.43,0,1.67,17.3,68.71,<a href='https://www.macrotrends.net/stocks/charts/EFTR/effector-therapeutics/stock-price-history'>EFFECTOR Therapeutics (EFTR)</a>,Medical
RUBY,Medical - Biomedical and Genetics,rubius-therapeutics,Rubius Therapeutics,United States,16.39,0,0,0.45,0,3,52.8,76.11,<a href='https://www.macrotrends.net/stocks/charts/RUBY/rubius-therapeutics/stock-price-history'>Rubius Therapeutics (RUBY)</a>,Medical
SBFM,Medical - Biomedical and Genetics,sunshine-biopharma,Sunshine Biopharma,Canada,16.15,0,32.91,0.33,0,0,0,18.29,<a href='https://www.macrotrends.net/stocks/charts/SBFM/sunshine-biopharma/stock-price-history'>Sunshine Biopharma (SBFM)</a>,Medical
CYAD,Medical - Biomedical and Genetics,celyad-sa,Celyad SA,Belgium,15.82,0,0,0.48,0,1,0.94,29.1,<a href='https://www.macrotrends.net/stocks/charts/CYAD/celyad-sa/stock-price-history'>Celyad SA (CYAD)</a>,Medical
BWV,Medical - Biomedical and Genetics,blue-water-vaccines,Blue Water Vaccines,United States,15.74,0,0,0.61,0,1,29.69,34.34,<a href='https://www.macrotrends.net/stocks/charts/BWV/blue-water-vaccines/stock-price-history'>Blue Water Vaccines (BWV)</a>,Medical
LABP,Medical - Biomedical and Genetics,landos-biopharma,Landos Biopharma,United States,15.68,0,0,0.36,0,3.33,13.5,59.31,<a href='https://www.macrotrends.net/stocks/charts/LABP/landos-biopharma/stock-price-history'>Landos Biopharma (LABP)</a>,Medical
LEXX,Medical - Biomedical and Genetics,lexaria-bioscience,Lexaria Bioscience,Canada,15.49,0,60.5,2.03,0,0,9.58,11.56,<a href='https://www.macrotrends.net/stocks/charts/LEXX/lexaria-bioscience/stock-price-history'>Lexaria Bioscience (LEXX)</a>,Medical
CYTH,Medical - Biomedical and Genetics,cyclo-therapeutics,Cyclo Therapeutics,United States,15.44,0,8.7,2.74,0,0,11.99,4.69,<a href='https://www.macrotrends.net/stocks/charts/CYTH/cyclo-therapeutics/stock-price-history'>Cyclo Therapeutics (CYTH)</a>,Medical
GENE,Medical - Biomedical and Genetics,genetic-technologies,Genetic Technologies,Australia,14.62,0,0,1.23,0,0,6.46,1.22,<a href='https://www.macrotrends.net/stocks/charts/GENE/genetic-technologies/stock-price-history'>Genetic Technologies (GENE)</a>,Medical
OBSV,Medical - Biomedical and Genetics,obseva-sa,ObsEva SA,Switzerland,14.43,0,0,0,0,2.33,0,17.52,<a href='https://www.macrotrends.net/stocks/charts/OBSV/obseva-sa/stock-price-history'>ObsEva SA (OBSV)</a>,Medical
PULM,Medical - Biomedical and Genetics,pulmatrix,Pulmatrix,United States,14.34,0,2.98,0.38,0,1,2.63,15.69,<a href='https://www.macrotrends.net/stocks/charts/PULM/pulmatrix/stock-price-history'>Pulmatrix (PULM)</a>,Medical
FEMY,Medical - Biomedical and Genetics,femasys,Femasys,United States,13.94,0,11.37,0.77,0,1,20.78,7.49,<a href='https://www.macrotrends.net/stocks/charts/FEMY/femasys/stock-price-history'>Femasys (FEMY)</a>,Medical
TLIS,Medical - Biomedical and Genetics,talis-biomedical,Talis Biomedical,United States,13.84,0,2.56,0.09,0,4.5,42,47.08,<a href='https://www.macrotrends.net/stocks/charts/TLIS/talis-biomedical/stock-price-history'>Talis Biomedical (TLIS)</a>,Medical
ATHE,Medical - Biomedical and Genetics,prana-biotechnology,Prana Biotechnology,Australia,13.84,0,0,0.54,0,2,38.8,1.69,<a href='https://www.macrotrends.net/stocks/charts/ATHE/prana-biotechnology/stock-price-history'>Prana Biotechnology (ATHE)</a>,Medical
GRAY,Medical - Biomedical and Genetics,graybug-vision,Graybug Vision,United States,13.8,0,0,0.33,0,3,7.94,49.94,<a href='https://www.macrotrends.net/stocks/charts/GRAY/graybug-vision/stock-price-history'>Graybug Vision (GRAY)</a>,Medical
TTNP,Medical - Biomedical and Genetics,titan-pharmaceuticals,Titan Pharmaceuticals,United States,13.75,0,24.04,3.87,0,0,2.7,32.45,<a href='https://www.macrotrends.net/stocks/charts/TTNP/titan-pharmaceuticals/stock-price-history'>Titan Pharmaceuticals (TTNP)</a>,Medical
NRSN,Medical - Biomedical and Genetics,neurosense-therapeutics,NeuroSense Therapeutics,Israel,13.46,0,0,1.72,0,0,27.4,0.67,<a href='https://www.macrotrends.net/stocks/charts/NRSN/neurosense-therapeutics/stock-price-history'>NeuroSense Therapeutics (NRSN)</a>,Medical
ERYP,Medical - Biomedical and Genetics,erytech-pharma-sa,Erytech Pharma SA,France,13.03,0,0,0.55,0,3,1.94,4.79,<a href='https://www.macrotrends.net/stocks/charts/ERYP/erytech-pharma-sa/stock-price-history'>Erytech Pharma SA (ERYP)</a>,Medical
ONVO,Medical - Biomedical and Genetics,organovo-holdings,Organovo Holdings,United States,12.9,0,0,0.52,0,0,4,23.07,<a href='https://www.macrotrends.net/stocks/charts/ONVO/organovo-holdings/stock-price-history'>Organovo Holdings (ONVO)</a>,Medical
TRVN,Medical - Biomedical and Genetics,trevena,Trevena,United States,12.37,0,0,0.57,0,1,3.6,0,<a href='https://www.macrotrends.net/stocks/charts/TRVN/trevena/stock-price-history'>Trevena (TRVN)</a>,Medical
KTRA,Medical - Biomedical and Genetics,kintara-therapeutics,Kintara Therapeutics,United States,12.27,0,0,0,0,3,5.9,0,<a href='https://www.macrotrends.net/stocks/charts/KTRA/kintara-therapeutics/stock-price-history'>Kintara Therapeutics (KTRA)</a>,Medical
ALRN,Medical - Biomedical and Genetics,aileron-therapeutics,Aileron Therapeutics,United States,12.26,0,0,0.54,0,2,3.5,0,<a href='https://www.macrotrends.net/stocks/charts/ALRN/aileron-therapeutics/stock-price-history'>Aileron Therapeutics (ALRN)</a>,Medical
ATHX,Medical - Biomedical and Genetics,athersys,Athersys,United States,11.99,0,1.99,0,0,4,9.4,20.23,<a href='https://www.macrotrends.net/stocks/charts/ATHX/athersys/stock-price-history'>Athersys (ATHX)</a>,Medical
APVO,Medical - Biomedical and Genetics,aptevo-therapeutics,Aptevo Therapeutics,United States,11.81,0,0.91,0.75,0,1,4.1,17.04,<a href='https://www.macrotrends.net/stocks/charts/APVO/aptevo-therapeutics/stock-price-history'>Aptevo Therapeutics (APVO)</a>,Medical
IMRN,Medical - Biomedical and Genetics,immuron,IMMURON,Australia,11.5,0,0,0.68,0,0,7.01,0.33,<a href='https://www.macrotrends.net/stocks/charts/IMRN/immuron/stock-price-history'>IMMURON (IMRN)</a>,Medical
DFFN,Medical - Biomedical and Genetics,restorgenex,RestorGenex,United States,11.42,0,0,0.47,0,1,2,9.24,<a href='https://www.macrotrends.net/stocks/charts/DFFN/restorgenex/stock-price-history'>RestorGenex (DFFN)</a>,Medical
KZIA,Medical - Biomedical and Genetics,novogen,Novogen,Australia,11.35,0,0,0.84,0,3,1,3.47,<a href='https://www.macrotrends.net/stocks/charts/KZIA/novogen/stock-price-history'>Novogen (KZIA)</a>,Medical
IMNN,Medical - Biomedical and Genetics,imunon,Imunon,United States,11.33,0,22.65,0.27,0,1,4.66,6.89,<a href='https://www.macrotrends.net/stocks/charts/IMNN/imunon/stock-price-history'>Imunon (IMNN)</a>,Medical
ERNA,Medical - Biomedical and Genetics,eterna-therapeutics,Eterna Therapeutics,United States,11.3,0,0,1.28,0,0,20.5,0,<a href='https://www.macrotrends.net/stocks/charts/ERNA/eterna-therapeutics/stock-price-history'>Eterna Therapeutics (ERNA)</a>,Medical
AYTU,Medical - Biomedical and Genetics,aytu-biopharma,Aytu BioPharma,United States,11.18,0,0.11,0.21,0,1,2.96,19.64,<a href='https://www.macrotrends.net/stocks/charts/AYTU/aytu-biopharma/stock-price-history'>Aytu BioPharma (AYTU)</a>,Medical
BRTX,Medical - Biomedical and Genetics,biorestorative-therapies,Biorestorative Therapies,United States,11.13,0,91.95,0.65,0,1,17.6,9.85,<a href='https://www.macrotrends.net/stocks/charts/BRTX/biorestorative-therapies/stock-price-history'>Biorestorative Therapies (BRTX)</a>,Medical
CING,Medical - Biomedical and Genetics,cingulate,Cingulate,United States,10.69,0,0,1.28,0,0,31.28,2.35,<a href='https://www.macrotrends.net/stocks/charts/CING/cingulate/stock-price-history'>Cingulate (CING)</a>,Medical
SONN,Medical - Biomedical and Genetics,sonnet-biotherapeutics-holdings,Sonnet BioTherapeutics Holdings,United States,10.63,0,30.39,0,0,1,3,3.51,<a href='https://www.macrotrends.net/stocks/charts/SONN/sonnet-biotherapeutics-holdings/stock-price-history'>Sonnet BioTherapeutics Holdings (SONN)</a>,Medical
LMNL,Medical - Biomedical and Genetics,liminal-biosciences,Liminal BioSciences,Canada,10.56,0,20.7,0.34,0,4,0,0.66,<a href='https://www.macrotrends.net/stocks/charts/LMNL/liminal-biosciences/stock-price-history'>Liminal BioSciences (LMNL)</a>,Medical
VBLT,Medical - Biomedical and Genetics,vascular-biogenics,Vascular Biogenics,Israel,10.45,0,12.23,0.41,0,3,0,4.81,<a href='https://www.macrotrends.net/stocks/charts/VBLT/vascular-biogenics/stock-price-history'>Vascular Biogenics (VBLT)</a>,Medical
CDIO,Medical - Biomedical and Genetics,cardio-diagnostics-holdings,Cardio Diagnostics Holdings,United States,9.99,0,0,0,0,0,0,77.29,<a href='https://www.macrotrends.net/stocks/charts/CDIO/cardio-diagnostics-holdings/stock-price-history'>Cardio Diagnostics Holdings (CDIO)</a>,Medical
ATNF,Medical - Biomedical and Genetics,180-life-sciences,180 Life Sciences,United States,9.91,2.04,0,0.32,0,0,15.2,15.3,<a href='https://www.macrotrends.net/stocks/charts/ATNF/180-life-sciences/stock-price-history'>180 Life Sciences (ATNF)</a>,Medical
ARTL,Medical - Biomedical and Genetics,artelo-biosciences,Artelo Biosciences,United States,9.74,0,0,0.44,0,1,3.51,4.72,<a href='https://www.macrotrends.net/stocks/charts/ARTL/artelo-biosciences/stock-price-history'>Artelo Biosciences (ARTL)</a>,Medical
ADIL,Medical - Biomedical and Genetics,adial-pharmaceuticals,Adial Pharmaceuticals,United States,9.69,0,0,1.79,0,1.67,23.88,7.42,<a href='https://www.macrotrends.net/stocks/charts/ADIL/adial-pharmaceuticals/stock-price-history'>Adial Pharmaceuticals (ADIL)</a>,Medical
DRUG,Medical - Biomedical and Genetics,bright-minds-biosciences,Bright Minds Biosciences,United States,9.64,0,0,1.17,0,0,42.66,3.41,<a href='https://www.macrotrends.net/stocks/charts/DRUG/bright-minds-biosciences/stock-price-history'>Bright Minds Biosciences (DRUG)</a>,Medical
BPTS,Medical - Biomedical and Genetics,biophytis-sa,Biophytis SA,France,9.63,0,0,0.86,0,1,3.7,0.39,<a href='https://www.macrotrends.net/stocks/charts/BPTS/biophytis-sa/stock-price-history'>Biophytis SA (BPTS)</a>,Medical
LIXT,Medical - Biomedical and Genetics,lixte-biotechnology-holdings,Lixte Biotechnology Holdings,United States,9.41,0,0,3.23,0,0,29.2,3.9,<a href='https://www.macrotrends.net/stocks/charts/LIXT/lixte-biotechnology-holdings/stock-price-history'>Lixte Biotechnology Holdings (LIXT)</a>,Medical
COEP,Medical - Biomedical and Genetics,coeptis-therapeutics-holdings,Coeptis Therapeutics Holdings,United States,9.36,0,0,1.39,0,0,36.6,0,<a href='https://www.macrotrends.net/stocks/charts/COEP/coeptis-therapeutics-holdings/stock-price-history'>Coeptis Therapeutics Holdings (COEP)</a>,Medical
SILO,Medical - Biomedical and Genetics,silo-pharma,Silo Pharma,United States,9.35,0,129.73,0.75,0,0,0,11.64,<a href='https://www.macrotrends.net/stocks/charts/SILO/silo-pharma/stock-price-history'>Silo Pharma (SILO)</a>,Medical
CLXT,Medical - Biomedical and Genetics,calyxt,Calyxt,United States,9.06,0,4.4,0.98,0,3,2.2,6.77,<a href='https://www.macrotrends.net/stocks/charts/CLXT/calyxt/stock-price-history'>Calyxt (CLXT)</a>,Medical
VRAX,Medical - Biomedical and Genetics,virax-biolabs-group,Virax Biolabs Group,United Kingdom,8.98,0,0,0,0,0,45.1,0.46,<a href='https://www.macrotrends.net/stocks/charts/VRAX/virax-biolabs-group/stock-price-history'>Virax Biolabs Group (VRAX)</a>,Medical
CYCC,Medical - Biomedical and Genetics,cyclacel-pharmaceuticals,Cyclacel Pharmaceuticals,United States,8.93,0,0,0.4,0,1,4.2,23.77,<a href='https://www.macrotrends.net/stocks/charts/CYCC/cyclacel-pharmaceuticals/stock-price-history'>Cyclacel Pharmaceuticals (CYCC)</a>,Medical
ELOX,Medical - Biomedical and Genetics,senesco-technologies,Senesco Technologies,United States,8.71,0,0,0,0,1,18.6,0,<a href='https://www.macrotrends.net/stocks/charts/ELOX/senesco-technologies/stock-price-history'>Senesco Technologies (ELOX)</a>,Medical
SNPX,Medical - Biomedical and Genetics,synaptogenix,Synaptogenix,United States,8.58,0,0,0.3,0,0,1.85,6.99,<a href='https://www.macrotrends.net/stocks/charts/SNPX/synaptogenix/stock-price-history'>Synaptogenix (SNPX)</a>,Medical
KA,Medical - Biomedical and Genetics,kineta,Kineta,United States,8.55,0,1.76,1.56,0,0,12.45,22.01,<a href='https://www.macrotrends.net/stocks/charts/KA/kineta/stock-price-history'>Kineta (KA)</a>,Medical
HOTH,Medical - Biomedical and Genetics,hoth-therapeutics,Hoth Therapeutics,United States,8.45,0,0,0.97,0,0,10.71,2.24,<a href='https://www.macrotrends.net/stocks/charts/HOTH/hoth-therapeutics/stock-price-history'>Hoth Therapeutics (HOTH)</a>,Medical
VRPX,Medical - Biomedical and Genetics,virpax-pharmaceuticals,Virpax Pharmaceuticals,United States,8.34,0,0,0.43,0,0,28.7,15.58,<a href='https://www.macrotrends.net/stocks/charts/VRPX/virpax-pharmaceuticals/stock-price-history'>Virpax Pharmaceuticals (VRPX)</a>,Medical
